Vardas         Pavarde        Galutinis balas (vid.)
Vardas94455     Pavarde94455    3.08
Vardas94458     Pavarde94458    3.28
Vardas94459     Pavarde94459    2.84
Vardas94460     Pavarde94460    4.84
Vardas94462     Pavarde94462    4.16
Vardas94463     Pavarde94463    4.64
Vardas94464     Pavarde94464    4.40
Vardas94469     Pavarde94469    1.56
Vardas94470     Pavarde94470    4.88
Vardas94471     Pavarde94471    4.76
Vardas94473     Pavarde94473    4.72
Vardas94475     Pavarde94475    4.28
Vardas94482     Pavarde94482    4.80
Vardas94487     Pavarde94487    3.92
Vardas94488     Pavarde94488    1.88
Vardas94493     Pavarde94493    4.72
Vardas94494     Pavarde94494    4.80
Vardas94495     Pavarde94495    2.84
Vardas94496     Pavarde94496    4.52
Vardas94498     Pavarde94498    3.72
Vardas94500     Pavarde94500    2.76
Vardas94505     Pavarde94505    2.96
Vardas94506     Pavarde94506    3.96
Vardas94510     Pavarde94510    4.80
Vardas94511     Pavarde94511    3.84
Vardas94512     Pavarde94512    3.08
Vardas94514     Pavarde94514    2.60
Vardas94516     Pavarde94516    3.56
Vardas94519     Pavarde94519    3.72
Vardas94525     Pavarde94525    2.76
Vardas94529     Pavarde94529    4.60
Vardas94530     Pavarde94530    2.48
Vardas94533     Pavarde94533    4.36
Vardas94534     Pavarde94534    4.48
Vardas94536     Pavarde94536    2.96
Vardas94539     Pavarde94539    3.40
Vardas94543     Pavarde94543    4.48
Vardas94544     Pavarde94544    2.44
Vardas94545     Pavarde94545    3.68
Vardas94548     Pavarde94548    4.40
Vardas94549     Pavarde94549    4.24
Vardas94551     Pavarde94551    4.64
Vardas94552     Pavarde94552    4.84
Vardas94555     Pavarde94555    2.12
Vardas94556     Pavarde94556    4.72
Vardas94557     Pavarde94557    2.16
Vardas94558     Pavarde94558    3.88
Vardas94560     Pavarde94560    3.72
Vardas94565     Pavarde94565    2.52
Vardas94568     Pavarde94568    4.80
Vardas94569     Pavarde94569    3.24
Vardas94571     Pavarde94571    3.76
Vardas94574     Pavarde94574    4.28
Vardas94577     Pavarde94577    3.48
Vardas94581     Pavarde94581    2.20
Vardas94587     Pavarde94587    3.92
Vardas94589     Pavarde94589    1.48
Vardas94590     Pavarde94590    3.88
Vardas94591     Pavarde94591    4.12
Vardas94595     Pavarde94595    4.68
Vardas94596     Pavarde94596    3.00
Vardas94597     Pavarde94597    2.52
Vardas94598     Pavarde94598    4.20
Vardas94600     Pavarde94600    2.52
Vardas94601     Pavarde94601    2.36
Vardas94602     Pavarde94602    3.84
Vardas94603     Pavarde94603    3.96
Vardas94605     Pavarde94605    4.88
Vardas94608     Pavarde94608    3.24
Vardas94612     Pavarde94612    4.60
Vardas94613     Pavarde94613    4.32
Vardas94615     Pavarde94615    4.40
Vardas94618     Pavarde94618    4.56
Vardas94620     Pavarde94620    3.80
Vardas94621     Pavarde94621    3.08
Vardas94622     Pavarde94622    4.76
Vardas94624     Pavarde94624    4.68
Vardas94626     Pavarde94626    4.68
Vardas94627     Pavarde94627    3.28
Vardas94629     Pavarde94629    2.84
Vardas94630     Pavarde94630    4.56
Vardas94632     Pavarde94632    3.48
Vardas94633     Pavarde94633    4.28
Vardas94635     Pavarde94635    3.36
Vardas94636     Pavarde94636    4.96
Vardas94638     Pavarde94638    4.80
Vardas94640     Pavarde94640    2.80
Vardas94643     Pavarde94643    4.56
Vardas94644     Pavarde94644    3.36
Vardas94645     Pavarde94645    4.76
Vardas94646     Pavarde94646    3.28
Vardas94648     Pavarde94648    4.64
Vardas94654     Pavarde94654    2.52
Vardas94655     Pavarde94655    4.48
Vardas94656     Pavarde94656    2.60
Vardas94657     Pavarde94657    3.08
Vardas94659     Pavarde94659    3.76
Vardas94660     Pavarde94660    3.96
Vardas94661     Pavarde94661    4.76
Vardas94663     Pavarde94663    3.48
Vardas94664     Pavarde94664    4.72
Vardas94666     Pavarde94666    3.52
Vardas94667     Pavarde94667    3.80
Vardas94669     Pavarde94669    2.60
Vardas94672     Pavarde94672    3.24
Vardas94673     Pavarde94673    3.72
Vardas94676     Pavarde94676    4.60
Vardas94677     Pavarde94677    4.76
Vardas94681     Pavarde94681    4.28
Vardas94682     Pavarde94682    3.64
Vardas94683     Pavarde94683    4.56
Vardas94684     Pavarde94684    2.28
Vardas94685     Pavarde94685    3.72
Vardas94686     Pavarde94686    2.72
Vardas94688     Pavarde94688    3.80
Vardas94690     Pavarde94690    2.80
Vardas94692     Pavarde94692    4.16
Vardas94693     Pavarde94693    4.00
Vardas94694     Pavarde94694    3.24
Vardas94695     Pavarde94695    3.36
Vardas94697     Pavarde94697    3.60
Vardas94699     Pavarde94699    4.72
Vardas94700     Pavarde94700    4.48
Vardas94701     Pavarde94701    2.84
Vardas94705     Pavarde94705    2.68
Vardas94709     Pavarde94709    4.44
Vardas94711     Pavarde94711    3.32
Vardas94712     Pavarde94712    4.80
Vardas94726     Pavarde94726    4.04
Vardas94731     Pavarde94731    4.12
Vardas94732     Pavarde94732    2.68
Vardas94734     Pavarde94734    4.84
Vardas94739     Pavarde94739    4.52
Vardas94740     Pavarde94740    2.84
Vardas94741     Pavarde94741    3.88
Vardas94742     Pavarde94742    3.48
Vardas94745     Pavarde94745    3.56
Vardas94746     Pavarde94746    4.00
Vardas94748     Pavarde94748    3.24
Vardas94752     Pavarde94752    3.28
Vardas94757     Pavarde94757    4.24
Vardas94758     Pavarde94758    4.20
Vardas94763     Pavarde94763    3.68
Vardas94767     Pavarde94767    4.52
Vardas94777     Pavarde94777    3.12
Vardas94779     Pavarde94779    4.84
Vardas94786     Pavarde94786    4.28
Vardas94787     Pavarde94787    3.72
Vardas94789     Pavarde94789    4.20
Vardas94793     Pavarde94793    3.16
Vardas94795     Pavarde94795    3.36
Vardas94799     Pavarde94799    4.88
Vardas94800     Pavarde94800    3.68
Vardas94802     Pavarde94802    3.76
Vardas94817     Pavarde94817    3.04
Vardas94823     Pavarde94823    4.72
Vardas94825     Pavarde94825    4.12
Vardas94827     Pavarde94827    3.72
Vardas94831     Pavarde94831    4.48
Vardas94833     Pavarde94833    4.68
Vardas94834     Pavarde94834    4.80
Vardas94835     Pavarde94835    2.52
Vardas94836     Pavarde94836    4.12
Vardas94837     Pavarde94837    3.16
Vardas94838     Pavarde94838    4.28
Vardas94841     Pavarde94841    4.68
Vardas94843     Pavarde94843    2.76
Vardas94845     Pavarde94845    4.92
Vardas94846     Pavarde94846    4.08
Vardas94847     Pavarde94847    4.40
Vardas94850     Pavarde94850    2.52
Vardas94852     Pavarde94852    3.20
Vardas94853     Pavarde94853    4.36
Vardas94855     Pavarde94855    3.96
Vardas94861     Pavarde94861    3.12
Vardas94863     Pavarde94863    3.76
Vardas94864     Pavarde94864    4.40
Vardas94866     Pavarde94866    4.64
Vardas94869     Pavarde94869    2.60
Vardas94871     Pavarde94871    4.92
Vardas94872     Pavarde94872    2.60
Vardas94874     Pavarde94874    3.36
Vardas94876     Pavarde94876    3.76
Vardas94877     Pavarde94877    3.12
Vardas94878     Pavarde94878    4.04
Vardas94879     Pavarde94879    4.28
Vardas94880     Pavarde94880    4.12
Vardas94884     Pavarde94884    4.24
Vardas94885     Pavarde94885    4.64
Vardas94886     Pavarde94886    3.04
Vardas94887     Pavarde94887    4.68
Vardas94889     Pavarde94889    4.44
Vardas94890     Pavarde94890    3.68
Vardas94896     Pavarde94896    4.20
Vardas94901     Pavarde94901    4.04
Vardas94902     Pavarde94902    3.80
Vardas94904     Pavarde94904    3.88
Vardas94905     Pavarde94905    4.80
Vardas94907     Pavarde94907    3.16
Vardas94910     Pavarde94910    4.56
Vardas94915     Pavarde94915    2.60
Vardas94916     Pavarde94916    4.68
Vardas94918     Pavarde94918    4.24
Vardas94922     Pavarde94922    3.00
Vardas94923     Pavarde94923    3.36
Vardas94924     Pavarde94924    2.84
Vardas94926     Pavarde94926    3.40
Vardas94927     Pavarde94927    3.68
Vardas94928     Pavarde94928    2.88
Vardas94931     Pavarde94931    4.44
Vardas94933     Pavarde94933    3.16
Vardas94936     Pavarde94936    3.76
Vardas94937     Pavarde94937    4.52
Vardas94938     Pavarde94938    4.12
Vardas94939     Pavarde94939    4.04
Vardas94940     Pavarde94940    4.76
Vardas94941     Pavarde94941    3.76
Vardas94942     Pavarde94942    4.96
Vardas94943     Pavarde94943    2.92
Vardas94947     Pavarde94947    4.36
Vardas94948     Pavarde94948    4.64
Vardas94949     Pavarde94949    2.60
Vardas94951     Pavarde94951    4.72
Vardas94952     Pavarde94952    2.68
Vardas94953     Pavarde94953    3.60
Vardas94958     Pavarde94958    4.80
Vardas94959     Pavarde94959    3.56
Vardas94963     Pavarde94963    4.40
Vardas94964     Pavarde94964    2.80
Vardas94970     Pavarde94970    2.72
Vardas94971     Pavarde94971    3.52
Vardas94972     Pavarde94972    2.68
Vardas94982     Pavarde94982    4.52
Vardas94983     Pavarde94983    3.52
Vardas94984     Pavarde94984    4.36
Vardas94987     Pavarde94987    4.56
Vardas94988     Pavarde94988    3.60
Vardas94992     Pavarde94992    3.28
Vardas94994     Pavarde94994    2.64
Vardas94995     Pavarde94995    2.48
Vardas94998     Pavarde94998    3.08
Vardas95005     Pavarde95005    3.32
Vardas95006     Pavarde95006    2.68
Vardas95009     Pavarde95009    3.80
Vardas95011     Pavarde95011    2.72
Vardas95012     Pavarde95012    3.68
Vardas95013     Pavarde95013    3.80
Vardas95015     Pavarde95015    4.88
Vardas95020     Pavarde95020    2.76
Vardas95021     Pavarde95021    2.64
Vardas95027     Pavarde95027    3.28
Vardas95031     Pavarde95031    3.72
Vardas95032     Pavarde95032    4.24
Vardas95036     Pavarde95036    4.16
Vardas95038     Pavarde95038    3.60
Vardas95040     Pavarde95040    4.12
Vardas95042     Pavarde95042    4.44
Vardas95044     Pavarde95044    4.80
Vardas95045     Pavarde95045    4.76
Vardas95046     Pavarde95046    3.64
Vardas95053     Pavarde95053    3.24
Vardas95056     Pavarde95056    2.80
Vardas95063     Pavarde95063    2.60
Vardas95065     Pavarde95065    4.20
Vardas95066     Pavarde95066    4.52
Vardas95068     Pavarde95068    4.96
Vardas95070     Pavarde95070    4.04
Vardas95073     Pavarde95073    3.72
Vardas95074     Pavarde95074    4.04
Vardas95075     Pavarde95075    4.60
Vardas95083     Pavarde95083    4.64
Vardas95084     Pavarde95084    3.12
Vardas95085     Pavarde95085    3.96
Vardas95086     Pavarde95086    4.88
Vardas95088     Pavarde95088    4.40
Vardas95089     Pavarde95089    3.36
Vardas95092     Pavarde95092    4.80
Vardas95093     Pavarde95093    3.36
Vardas95104     Pavarde95104    4.64
Vardas95105     Pavarde95105    3.88
Vardas95106     Pavarde95106    4.36
Vardas95108     Pavarde95108    3.64
Vardas95110     Pavarde95110    4.00
Vardas95112     Pavarde95112    3.48
Vardas95115     Pavarde95115    2.84
Vardas95116     Pavarde95116    3.96
Vardas95117     Pavarde95117    3.00
Vardas95118     Pavarde95118    3.28
Vardas95120     Pavarde95120    4.04
Vardas95122     Pavarde95122    4.72
Vardas95125     Pavarde95125    4.80
Vardas95126     Pavarde95126    3.32
Vardas95130     Pavarde95130    4.24
Vardas95131     Pavarde95131    2.44
Vardas95132     Pavarde95132    3.24
Vardas95134     Pavarde95134    3.60
Vardas95135     Pavarde95135    3.00
Vardas95138     Pavarde95138    4.72
Vardas95139     Pavarde95139    3.92
Vardas95140     Pavarde95140    4.76
Vardas95142     Pavarde95142    3.84
Vardas95148     Pavarde95148    4.04
Vardas95149     Pavarde95149    2.04
Vardas95152     Pavarde95152    4.28
Vardas95153     Pavarde95153    4.24
Vardas95154     Pavarde95154    2.92
Vardas95156     Pavarde95156    3.80
Vardas95158     Pavarde95158    4.52
Vardas95164     Pavarde95164    2.52
Vardas95167     Pavarde95167    2.12
Vardas95169     Pavarde95169    2.28
Vardas95170     Pavarde95170    3.12
Vardas95171     Pavarde95171    4.92
Vardas95172     Pavarde95172    3.68
Vardas95177     Pavarde95177    3.68
Vardas95178     Pavarde95178    3.08
Vardas95180     Pavarde95180    3.16
Vardas95181     Pavarde95181    3.04
Vardas95182     Pavarde95182    1.96
Vardas95185     Pavarde95185    2.36
Vardas95187     Pavarde95187    4.64
Vardas95190     Pavarde95190    2.20
Vardas95192     Pavarde95192    3.88
Vardas95194     Pavarde95194    2.60
Vardas95202     Pavarde95202    2.36
Vardas95205     Pavarde95205    3.68
Vardas95209     Pavarde95209    4.88
Vardas95215     Pavarde95215    4.56
Vardas95216     Pavarde95216    4.64
Vardas95217     Pavarde95217    3.88
Vardas95220     Pavarde95220    3.12
Vardas95221     Pavarde95221    2.88
Vardas95223     Pavarde95223    4.28
Vardas95230     Pavarde95230    2.92
Vardas95233     Pavarde95233    3.08
Vardas95237     Pavarde95237    2.52
Vardas95238     Pavarde95238    2.96
Vardas95239     Pavarde95239    4.48
Vardas95245     Pavarde95245    3.56
Vardas95254     Pavarde95254    3.56
Vardas95256     Pavarde95256    3.80
Vardas95260     Pavarde95260    4.76
Vardas95264     Pavarde95264    4.16
Vardas95266     Pavarde95266    4.92
Vardas95267     Pavarde95267    4.92
Vardas95269     Pavarde95269    3.80
Vardas95272     Pavarde95272    4.32
Vardas95275     Pavarde95275    2.80
Vardas95277     Pavarde95277    4.40
Vardas95280     Pavarde95280    4.48
Vardas95281     Pavarde95281    4.32
Vardas95282     Pavarde95282    4.52
Vardas95285     Pavarde95285    4.36
Vardas95287     Pavarde95287    3.44
Vardas95289     Pavarde95289    3.80
Vardas95290     Pavarde95290    2.16
Vardas95291     Pavarde95291    3.16
Vardas95292     Pavarde95292    4.08
Vardas95295     Pavarde95295    3.60
Vardas95297     Pavarde95297    3.72
Vardas95299     Pavarde95299    3.76
Vardas95301     Pavarde95301    3.56
Vardas95304     Pavarde95304    4.20
Vardas95305     Pavarde95305    3.96
Vardas95306     Pavarde95306    3.76
Vardas95308     Pavarde95308    4.48
Vardas95311     Pavarde95311    2.92
Vardas95312     Pavarde95312    4.96
Vardas95313     Pavarde95313    3.36
Vardas95314     Pavarde95314    4.44
Vardas95323     Pavarde95323    4.08
Vardas95324     Pavarde95324    3.28
Vardas95325     Pavarde95325    4.80
Vardas95330     Pavarde95330    2.28
Vardas95333     Pavarde95333    4.40
Vardas95335     Pavarde95335    2.32
Vardas95340     Pavarde95340    2.68
Vardas95341     Pavarde95341    4.36
Vardas95346     Pavarde95346    3.00
Vardas95348     Pavarde95348    3.64
Vardas95350     Pavarde95350    3.64
Vardas95352     Pavarde95352    3.12
Vardas95353     Pavarde95353    3.52
Vardas95354     Pavarde95354    4.04
Vardas95355     Pavarde95355    4.80
Vardas95357     Pavarde95357    4.36
Vardas95360     Pavarde95360    4.04
Vardas95367     Pavarde95367    3.84
Vardas95368     Pavarde95368    3.48
Vardas95370     Pavarde95370    4.68
Vardas95372     Pavarde95372    4.84
Vardas95373     Pavarde95373    3.52
Vardas95374     Pavarde95374    4.72
Vardas95375     Pavarde95375    4.92
Vardas95382     Pavarde95382    4.24
Vardas95383     Pavarde95383    3.52
Vardas95386     Pavarde95386    1.80
Vardas95391     Pavarde95391    3.80
Vardas95392     Pavarde95392    3.28
Vardas95393     Pavarde95393    3.40
Vardas95404     Pavarde95404    3.88
Vardas95407     Pavarde95407    2.76
Vardas95408     Pavarde95408    4.52
Vardas95409     Pavarde95409    2.76
Vardas95415     Pavarde95415    4.12
Vardas95419     Pavarde95419    3.20
Vardas95422     Pavarde95422    4.92
Vardas95425     Pavarde95425    4.40
Vardas95427     Pavarde95427    2.68
Vardas95430     Pavarde95430    3.20
Vardas95432     Pavarde95432    4.64
Vardas95434     Pavarde95434    4.00
Vardas95435     Pavarde95435    3.88
Vardas95439     Pavarde95439    4.64
Vardas95442     Pavarde95442    3.52
Vardas95443     Pavarde95443    2.60
Vardas95446     Pavarde95446    3.96
Vardas95447     Pavarde95447    4.08
Vardas95448     Pavarde95448    4.88
Vardas95451     Pavarde95451    3.24
Vardas95452     Pavarde95452    2.88
Vardas95455     Pavarde95455    4.44
Vardas95460     Pavarde95460    3.32
Vardas95461     Pavarde95461    3.32
Vardas95462     Pavarde95462    3.00
Vardas95463     Pavarde95463    3.76
Vardas95464     Pavarde95464    3.68
Vardas95467     Pavarde95467    2.84
Vardas95468     Pavarde95468    3.08
Vardas95470     Pavarde95470    4.08
Vardas95471     Pavarde95471    3.00
Vardas95472     Pavarde95472    3.40
Vardas95474     Pavarde95474    4.52
Vardas95475     Pavarde95475    4.96
Vardas95481     Pavarde95481    3.40
Vardas95485     Pavarde95485    3.84
Vardas95486     Pavarde95486    4.44
Vardas95487     Pavarde95487    4.00
Vardas95489     Pavarde95489    3.96
Vardas95491     Pavarde95491    4.64
Vardas95497     Pavarde95497    2.76
Vardas95500     Pavarde95500    4.32
Vardas95501     Pavarde95501    4.60
Vardas95502     Pavarde95502    3.56
Vardas95504     Pavarde95504    4.28
Vardas95506     Pavarde95506    3.76
Vardas95511     Pavarde95511    3.28
Vardas95515     Pavarde95515    2.96
Vardas95521     Pavarde95521    4.80
Vardas95523     Pavarde95523    4.00
Vardas95524     Pavarde95524    4.04
Vardas95526     Pavarde95526    2.36
Vardas95530     Pavarde95530    2.28
Vardas95532     Pavarde95532    4.92
Vardas95533     Pavarde95533    4.92
Vardas95534     Pavarde95534    4.80
Vardas95535     Pavarde95535    3.60
Vardas95540     Pavarde95540    3.68
Vardas95544     Pavarde95544    4.96
Vardas95546     Pavarde95546    4.32
Vardas95548     Pavarde95548    2.72
Vardas95551     Pavarde95551    2.88
Vardas95553     Pavarde95553    4.96
Vardas95554     Pavarde95554    2.76
Vardas95555     Pavarde95555    2.84
Vardas95556     Pavarde95556    3.56
Vardas95558     Pavarde95558    3.44
Vardas95568     Pavarde95568    3.08
Vardas95569     Pavarde95569    3.48
Vardas95570     Pavarde95570    3.36
Vardas95571     Pavarde95571    2.60
Vardas95588     Pavarde95588    3.24
Vardas95590     Pavarde95590    3.16
Vardas95592     Pavarde95592    3.92
Vardas95601     Pavarde95601    2.52
Vardas95602     Pavarde95602    2.92
Vardas95603     Pavarde95603    3.00
Vardas95605     Pavarde95605    4.20
Vardas95611     Pavarde95611    4.08
Vardas95613     Pavarde95613    3.92
Vardas95617     Pavarde95617    3.04
Vardas95620     Pavarde95620    3.24
