Vardas         Pavarde        Galutinis balas (vid.)
Vardas9184      Pavarde9184     7.52
Vardas9185      Pavarde9185     7.04
Vardas9187      Pavarde9187     7.72
Vardas9189      Pavarde9189     6.24
Vardas9191      Pavarde9191     6.00
Vardas9192      Pavarde9192     5.96
Vardas9193      Pavarde9193     6.64
Vardas9195      Pavarde9195     6.80
Vardas9198      Pavarde9198     5.08
Vardas9199      Pavarde9199     7.96
Vardas9200      Pavarde9200     6.84
Vardas9202      Pavarde9202     8.40
Vardas9204      Pavarde9204     5.56
Vardas9205      Pavarde9205     7.48
Vardas9207      Pavarde9207     7.68
Vardas9209      Pavarde9209     7.84
Vardas9211      Pavarde9211     5.08
Vardas9212      Pavarde9212     7.56
Vardas9215      Pavarde9215     5.56
Vardas9216      Pavarde9216     7.24
Vardas9217      Pavarde9217     6.20
Vardas9218      Pavarde9218     7.16
Vardas9220      Pavarde9220     6.44
Vardas9221      Pavarde9221     5.12
Vardas9222      Pavarde9222     7.04
Vardas9223      Pavarde9223     6.20
Vardas9226      Pavarde9226     7.00
Vardas9227      Pavarde9227     8.80
Vardas9228      Pavarde9228     8.32
Vardas9229      Pavarde9229     6.88
Vardas9231      Pavarde9231     7.24
Vardas9234      Pavarde9234     8.40
Vardas9235      Pavarde9235     8.52
Vardas9236      Pavarde9236     6.60
Vardas9237      Pavarde9237     7.16
Vardas9238      Pavarde9238     6.40
Vardas9239      Pavarde9239     8.04
Vardas9240      Pavarde9240     5.00
Vardas9241      Pavarde9241     6.96
Vardas9242      Pavarde9242     7.56
Vardas9243      Pavarde9243     6.20
Vardas9246      Pavarde9246     5.24
Vardas9248      Pavarde9248     5.76
Vardas9249      Pavarde9249     6.48
Vardas9254      Pavarde9254     8.32
Vardas9255      Pavarde9255     6.40
Vardas9257      Pavarde9257     8.44
Vardas9258      Pavarde9258     5.36
Vardas9259      Pavarde9259     5.68
Vardas9260      Pavarde9260     7.52
Vardas9261      Pavarde9261     5.84
Vardas9263      Pavarde9263     6.72
Vardas9266      Pavarde9266     5.64
Vardas9267      Pavarde9267     7.92
Vardas9270      Pavarde9270     7.92
Vardas9271      Pavarde9271     6.64
Vardas9272      Pavarde9272     5.68
Vardas9274      Pavarde9274     7.60
Vardas9276      Pavarde9276     8.04
Vardas9277      Pavarde9277     6.76
Vardas9278      Pavarde9278     8.28
Vardas9279      Pavarde9279     5.04
Vardas9281      Pavarde9281     7.88
Vardas9288      Pavarde9288     9.36
Vardas9290      Pavarde9290     6.44
Vardas9291      Pavarde9291     8.16
Vardas9292      Pavarde9292     5.12
Vardas9294      Pavarde9294     7.40
Vardas9295      Pavarde9295     6.84
Vardas9296      Pavarde9296     5.68
Vardas9298      Pavarde9298     6.80
Vardas9300      Pavarde9300     8.40
Vardas9302      Pavarde9302     8.32
Vardas9305      Pavarde9305     7.52
Vardas9306      Pavarde9306     6.88
Vardas9308      Pavarde9308     7.04
Vardas9309      Pavarde9309     8.16
Vardas9310      Pavarde9310     7.92
Vardas9312      Pavarde9312     5.52
Vardas9313      Pavarde9313     5.80
Vardas9314      Pavarde9314     8.40
Vardas9315      Pavarde9315     6.24
Vardas9316      Pavarde9316     7.52
Vardas9319      Pavarde9319     6.36
Vardas9320      Pavarde9320     5.00
Vardas9321      Pavarde9321     5.64
Vardas9322      Pavarde9322     6.44
Vardas9326      Pavarde9326     6.76
Vardas9327      Pavarde9327     8.72
Vardas9331      Pavarde9331     5.00
Vardas9333      Pavarde9333     7.60
Vardas9335      Pavarde9335     7.16
Vardas9336      Pavarde9336     6.60
Vardas9337      Pavarde9337     5.24
Vardas9338      Pavarde9338     6.96
Vardas9339      Pavarde9339     5.16
Vardas9340      Pavarde9340     6.12
Vardas9341      Pavarde9341     6.32
Vardas9342      Pavarde9342     8.32
Vardas9343      Pavarde9343     6.64
Vardas9344      Pavarde9344     5.56
Vardas9345      Pavarde9345     7.76
Vardas9347      Pavarde9347     7.52
Vardas9348      Pavarde9348     7.88
Vardas9351      Pavarde9351     5.08
Vardas9352      Pavarde9352     7.80
Vardas9353      Pavarde9353     8.64
Vardas9355      Pavarde9355     5.80
Vardas9359      Pavarde9359     5.32
Vardas9360      Pavarde9360     6.08
Vardas9362      Pavarde9362     7.00
Vardas9364      Pavarde9364     7.24
Vardas9365      Pavarde9365     6.12
Vardas9367      Pavarde9367     6.88
Vardas9371      Pavarde9371     6.08
Vardas9372      Pavarde9372     6.32
Vardas9375      Pavarde9375     7.36
Vardas9376      Pavarde9376     5.96
Vardas9377      Pavarde9377     5.72
Vardas9378      Pavarde9378     7.40
Vardas9382      Pavarde9382     7.56
Vardas9384      Pavarde9384     5.76
Vardas9387      Pavarde9387     8.56
Vardas9388      Pavarde9388     7.40
Vardas9389      Pavarde9389     7.72
Vardas9390      Pavarde9390     6.24
Vardas9391      Pavarde9391     7.04
Vardas9392      Pavarde9392     6.36
Vardas9393      Pavarde9393     6.80
Vardas9394      Pavarde9394     6.96
Vardas9396      Pavarde9396     5.00
Vardas9398      Pavarde9398     8.20
Vardas9400      Pavarde9400     5.00
Vardas9401      Pavarde9401     8.16
Vardas9402      Pavarde9402     7.56
Vardas9403      Pavarde9403     6.08
Vardas9404      Pavarde9404     5.24
Vardas9407      Pavarde9407     6.60
Vardas9408      Pavarde9408     7.84
Vardas9410      Pavarde9410     5.72
Vardas9411      Pavarde9411     6.72
Vardas9412      Pavarde9412     9.28
Vardas9419      Pavarde9419     7.96
Vardas9420      Pavarde9420     7.44
Vardas9421      Pavarde9421     7.12
Vardas9422      Pavarde9422     8.56
Vardas9423      Pavarde9423     7.36
Vardas9429      Pavarde9429     8.04
Vardas9432      Pavarde9432     7.76
Vardas9433      Pavarde9433     6.64
Vardas9434      Pavarde9434     7.80
Vardas9437      Pavarde9437     5.76
Vardas9438      Pavarde9438     6.92
Vardas9439      Pavarde9439     6.96
Vardas9440      Pavarde9440     5.52
Vardas9443      Pavarde9443     7.60
Vardas9446      Pavarde9446     7.40
Vardas9447      Pavarde9447     7.56
Vardas9448      Pavarde9448     5.28
Vardas9449      Pavarde9449     5.40
Vardas9450      Pavarde9450     8.88
Vardas9451      Pavarde9451     7.92
Vardas9453      Pavarde9453     7.20
Vardas9454      Pavarde9454     5.80
Vardas9455      Pavarde9455     5.12
Vardas9456      Pavarde9456     8.48
Vardas9457      Pavarde9457     8.72
Vardas9458      Pavarde9458     5.44
Vardas9459      Pavarde9459     7.20
Vardas9461      Pavarde9461     7.52
Vardas9462      Pavarde9462     5.44
Vardas9463      Pavarde9463     5.68
Vardas9464      Pavarde9464     6.44
Vardas9466      Pavarde9466     5.40
Vardas9467      Pavarde9467     8.36
Vardas9468      Pavarde9468     7.12
Vardas9469      Pavarde9469     5.92
Vardas9471      Pavarde9471     6.80
Vardas9472      Pavarde9472     6.96
Vardas9474      Pavarde9474     5.40
Vardas9475      Pavarde9475     6.24
Vardas9477      Pavarde9477     5.56
Vardas9479      Pavarde9479     5.44
Vardas9480      Pavarde9480     5.80
Vardas9481      Pavarde9481     6.72
Vardas9483      Pavarde9483     5.08
Vardas9485      Pavarde9485     8.88
Vardas9487      Pavarde9487     7.40
Vardas9488      Pavarde9488     7.92
Vardas9490      Pavarde9490     8.96
Vardas9491      Pavarde9491     5.68
Vardas9492      Pavarde9492     8.16
Vardas9493      Pavarde9493     6.76
Vardas9494      Pavarde9494     8.72
Vardas9495      Pavarde9495     7.12
Vardas9496      Pavarde9496     7.44
Vardas9498      Pavarde9498     5.84
Vardas9499      Pavarde9499     7.08
Vardas9500      Pavarde9500     6.36
Vardas9503      Pavarde9503     9.12
Vardas9504      Pavarde9504     6.84
Vardas9506      Pavarde9506     8.08
Vardas9507      Pavarde9507     5.36
Vardas9508      Pavarde9508     8.00
Vardas9509      Pavarde9509     7.68
Vardas9512      Pavarde9512     8.88
Vardas9514      Pavarde9514     7.48
Vardas9518      Pavarde9518     7.20
Vardas9519      Pavarde9519     8.16
Vardas9520      Pavarde9520     7.64
Vardas9522      Pavarde9522     6.72
Vardas9524      Pavarde9524     6.40
Vardas9525      Pavarde9525     8.68
Vardas9526      Pavarde9526     8.08
Vardas9527      Pavarde9527     5.56
Vardas9528      Pavarde9528     8.64
Vardas9529      Pavarde9529     8.16
Vardas9531      Pavarde9531     9.52
Vardas9532      Pavarde9532     7.24
Vardas9534      Pavarde9534     7.60
Vardas9535      Pavarde9535     6.40
Vardas9538      Pavarde9538     7.12
Vardas9539      Pavarde9539     5.08
Vardas9541      Pavarde9541     5.40
Vardas9542      Pavarde9542     6.16
Vardas9543      Pavarde9543     7.36
Vardas9546      Pavarde9546     8.28
Vardas9547      Pavarde9547     5.84
Vardas9549      Pavarde9549     5.52
Vardas9550      Pavarde9550     5.32
Vardas9551      Pavarde9551     8.80
Vardas9555      Pavarde9555     5.76
Vardas9557      Pavarde9557     7.64
Vardas9560      Pavarde9560     8.00
Vardas9561      Pavarde9561     7.76
Vardas9564      Pavarde9564     6.40
Vardas9566      Pavarde9566     6.36
Vardas9571      Pavarde9571     5.36
Vardas9572      Pavarde9572     6.48
Vardas9574      Pavarde9574     6.68
Vardas9576      Pavarde9576     5.24
Vardas9578      Pavarde9578     6.76
Vardas9579      Pavarde9579     7.96
Vardas9580      Pavarde9580     6.32
Vardas9581      Pavarde9581     6.52
Vardas9583      Pavarde9583     7.88
Vardas9584      Pavarde9584     8.56
Vardas9586      Pavarde9586     5.72
Vardas9587      Pavarde9587     8.96
Vardas9590      Pavarde9590     6.88
Vardas9596      Pavarde9596     7.88
Vardas9597      Pavarde9597     5.40
Vardas9599      Pavarde9599     6.72
Vardas9600      Pavarde9600     7.48
Vardas9601      Pavarde9601     5.04
Vardas9602      Pavarde9602     7.68
Vardas9604      Pavarde9604     7.24
Vardas9607      Pavarde9607     7.28
Vardas9608      Pavarde9608     6.28
Vardas9610      Pavarde9610     7.36
Vardas9612      Pavarde9612     8.16
Vardas9617      Pavarde9617     7.68
Vardas9621      Pavarde9621     6.88
Vardas9622      Pavarde9622     5.96
Vardas9624      Pavarde9624     5.52
Vardas9626      Pavarde9626     5.68
Vardas9627      Pavarde9627     6.12
Vardas9628      Pavarde9628     8.48
Vardas9630      Pavarde9630     6.12
Vardas9631      Pavarde9631     5.68
Vardas9633      Pavarde9633     8.88
Vardas9634      Pavarde9634     6.64
Vardas9637      Pavarde9637     7.04
Vardas9638      Pavarde9638     6.24
Vardas9642      Pavarde9642     7.36
Vardas9643      Pavarde9643     7.36
Vardas9646      Pavarde9646     7.00
Vardas9647      Pavarde9647     7.28
Vardas9649      Pavarde9649     7.56
Vardas9650      Pavarde9650     5.60
Vardas9651      Pavarde9651     6.92
Vardas9652      Pavarde9652     5.56
Vardas9653      Pavarde9653     7.20
Vardas9654      Pavarde9654     5.12
Vardas9655      Pavarde9655     6.00
Vardas9656      Pavarde9656     5.64
Vardas9660      Pavarde9660     6.40
Vardas9661      Pavarde9661     8.56
Vardas9662      Pavarde9662     6.12
Vardas9663      Pavarde9663     5.24
Vardas9665      Pavarde9665     7.28
Vardas9666      Pavarde9666     6.24
Vardas9667      Pavarde9667     7.04
Vardas9669      Pavarde9669     6.12
Vardas9671      Pavarde9671     5.24
Vardas9675      Pavarde9675     8.92
Vardas9677      Pavarde9677     6.72
Vardas9678      Pavarde9678     7.68
Vardas9679      Pavarde9679     7.52
Vardas9682      Pavarde9682     8.64
Vardas9683      Pavarde9683     6.72
Vardas9684      Pavarde9684     7.88
Vardas9692      Pavarde9692     6.28
Vardas9693      Pavarde9693     7.20
Vardas9694      Pavarde9694     7.52
Vardas9696      Pavarde9696     6.88
Vardas9699      Pavarde9699     8.12
Vardas9700      Pavarde9700     5.92
Vardas9702      Pavarde9702     7.48
Vardas9703      Pavarde9703     6.04
Vardas9706      Pavarde9706     5.72
Vardas9707      Pavarde9707     7.96
Vardas9709      Pavarde9709     8.64
Vardas9710      Pavarde9710     6.56
Vardas9711      Pavarde9711     6.88
Vardas9712      Pavarde9712     5.72
Vardas9713      Pavarde9713     7.68
Vardas9715      Pavarde9715     5.48
Vardas9716      Pavarde9716     6.12
Vardas9720      Pavarde9720     6.68
Vardas9721      Pavarde9721     7.72
Vardas9726      Pavarde9726     8.32
Vardas9727      Pavarde9727     6.92
Vardas9729      Pavarde9729     6.04
Vardas9730      Pavarde9730     5.48
Vardas9731      Pavarde9731     5.64
Vardas9732      Pavarde9732     6.56
Vardas9734      Pavarde9734     5.84
Vardas9735      Pavarde9735     5.92
Vardas9736      Pavarde9736     6.20
Vardas9737      Pavarde9737     7.48
Vardas9738      Pavarde9738     5.16
Vardas9739      Pavarde9739     6.20
Vardas9742      Pavarde9742     6.72
Vardas9743      Pavarde9743     7.68
Vardas9744      Pavarde9744     8.00
Vardas9745      Pavarde9745     5.04
Vardas9746      Pavarde9746     8.48
Vardas9747      Pavarde9747     7.36
Vardas9748      Pavarde9748     7.16
Vardas9751      Pavarde9751     7.84
Vardas9752      Pavarde9752     7.72
Vardas9754      Pavarde9754     6.88
Vardas9755      Pavarde9755     5.00
Vardas9758      Pavarde9758     5.36
Vardas9759      Pavarde9759     6.00
Vardas9761      Pavarde9761     8.56
Vardas9764      Pavarde9764     7.80
Vardas9765      Pavarde9765     5.48
Vardas9768      Pavarde9768     7.64
Vardas9772      Pavarde9772     6.40
Vardas9773      Pavarde9773     6.96
Vardas9774      Pavarde9774     5.84
Vardas9775      Pavarde9775     5.80
Vardas9777      Pavarde9777     7.12
Vardas9779      Pavarde9779     6.96
Vardas9781      Pavarde9781     7.44
Vardas9782      Pavarde9782     5.56
Vardas9783      Pavarde9783     5.96
Vardas9786      Pavarde9786     7.08
Vardas9788      Pavarde9788     5.68
Vardas9789      Pavarde9789     8.56
Vardas9790      Pavarde9790     6.76
Vardas9791      Pavarde9791     6.52
Vardas9793      Pavarde9793     6.12
Vardas9795      Pavarde9795     5.92
Vardas9796      Pavarde9796     7.16
Vardas9797      Pavarde9797     6.12
Vardas9798      Pavarde9798     6.24
Vardas9799      Pavarde9799     6.20
Vardas9802      Pavarde9802     7.56
Vardas9804      Pavarde9804     6.36
Vardas9805      Pavarde9805     5.48
Vardas9808      Pavarde9808     8.20
Vardas9811      Pavarde9811     5.00
Vardas9813      Pavarde9813     6.68
Vardas9814      Pavarde9814     6.52
Vardas9815      Pavarde9815     7.00
Vardas9817      Pavarde9817     5.36
Vardas9818      Pavarde9818     5.92
Vardas9819      Pavarde9819     7.16
Vardas9820      Pavarde9820     5.04
Vardas9821      Pavarde9821     5.00
Vardas9824      Pavarde9824     7.88
Vardas9825      Pavarde9825     5.44
Vardas9826      Pavarde9826     6.64
Vardas9828      Pavarde9828     5.68
Vardas9829      Pavarde9829     5.64
Vardas9830      Pavarde9830     5.24
Vardas9831      Pavarde9831     5.64
Vardas9835      Pavarde9835     5.64
Vardas9836      Pavarde9836     8.44
Vardas9837      Pavarde9837     7.48
Vardas9838      Pavarde9838     5.68
Vardas9839      Pavarde9839     7.84
Vardas9841      Pavarde9841     6.52
Vardas9845      Pavarde9845     7.60
Vardas9846      Pavarde9846     5.72
Vardas9847      Pavarde9847     6.84
Vardas9849      Pavarde9849     8.60
Vardas9850      Pavarde9850     6.00
Vardas9854      Pavarde9854     8.40
Vardas9855      Pavarde9855     7.12
Vardas9857      Pavarde9857     6.24
Vardas9859      Pavarde9859     8.56
Vardas9861      Pavarde9861     5.84
Vardas9862      Pavarde9862     7.60
Vardas9866      Pavarde9866     5.88
Vardas9867      Pavarde9867     8.00
Vardas9869      Pavarde9869     8.00
Vardas9870      Pavarde9870     6.16
Vardas9871      Pavarde9871     6.08
Vardas9872      Pavarde9872     8.00
Vardas9873      Pavarde9873     7.28
Vardas9876      Pavarde9876     5.88
Vardas9877      Pavarde9877     9.36
Vardas9879      Pavarde9879     5.16
Vardas9880      Pavarde9880     7.12
Vardas9881      Pavarde9881     7.24
Vardas9882      Pavarde9882     7.80
Vardas9883      Pavarde9883     7.64
Vardas9884      Pavarde9884     6.16
Vardas9885      Pavarde9885     7.20
Vardas9886      Pavarde9886     7.80
Vardas9889      Pavarde9889     5.44
Vardas9891      Pavarde9891     7.40
Vardas9892      Pavarde9892     8.28
Vardas9894      Pavarde9894     6.68
Vardas9896      Pavarde9896     5.80
Vardas9897      Pavarde9897     6.40
Vardas9898      Pavarde9898     8.72
Vardas9899      Pavarde9899     7.56
Vardas9900      Pavarde9900     7.60
Vardas9903      Pavarde9903     6.04
Vardas9904      Pavarde9904     6.12
Vardas9905      Pavarde9905     8.48
Vardas9906      Pavarde9906     5.76
Vardas9910      Pavarde9910     5.72
Vardas9911      Pavarde9911     5.20
Vardas9913      Pavarde9913     7.40
Vardas9914      Pavarde9914     7.12
Vardas9915      Pavarde9915     7.00
Vardas9919      Pavarde9919     8.16
Vardas9921      Pavarde9921     7.08
Vardas9923      Pavarde9923     7.28
Vardas9924      Pavarde9924     7.28
Vardas9928      Pavarde9928     5.80
Vardas9930      Pavarde9930     7.96
Vardas9931      Pavarde9931     6.12
Vardas9932      Pavarde9932     5.60
Vardas9933      Pavarde9933     8.08
Vardas9934      Pavarde9934     8.80
Vardas9936      Pavarde9936     6.52
Vardas9937      Pavarde9937     5.24
Vardas9938      Pavarde9938     7.08
Vardas9939      Pavarde9939     5.12
Vardas9941      Pavarde9941     8.20
Vardas9944      Pavarde9944     8.52
Vardas9945      Pavarde9945     5.60
Vardas9947      Pavarde9947     5.16
Vardas9951      Pavarde9951     7.48
Vardas9952      Pavarde9952     7.56
Vardas9955      Pavarde9955     6.52
Vardas9956      Pavarde9956     7.32
Vardas9957      Pavarde9957     8.08
Vardas9958      Pavarde9958     8.48
Vardas9960      Pavarde9960     7.08
Vardas9961      Pavarde9961     6.52
Vardas9963      Pavarde9963     6.84
Vardas9964      Pavarde9964     8.32
Vardas9965      Pavarde9965     8.64
Vardas9966      Pavarde9966     6.00
Vardas9967      Pavarde9967     6.24
Vardas9973      Pavarde9973     5.04
Vardas9975      Pavarde9975     5.48
Vardas9976      Pavarde9976     5.60
Vardas9977      Pavarde9977     8.96
Vardas9978      Pavarde9978     5.32
Vardas9979      Pavarde9979     8.08
Vardas9981      Pavarde9981     7.28
Vardas9983      Pavarde9983     7.20
Vardas9986      Pavarde9986     5.68
