Vardas         Pavarde        Galutinis balas (vid.)
Vardas89167     Pavarde89167    7.84
Vardas89168     Pavarde89168    7.72
Vardas89169     Pavarde89169    7.72
Vardas89174     Pavarde89174    7.24
Vardas89175     Pavarde89175    5.68
Vardas89176     Pavarde89176    6.72
Vardas89177     Pavarde89177    5.36
Vardas89179     Pavarde89179    7.60
Vardas89181     Pavarde89181    5.16
Vardas89182     Pavarde89182    7.48
Vardas89183     Pavarde89183    5.28
Vardas89185     Pavarde89185    6.16
Vardas89186     Pavarde89186    5.28
Vardas89188     Pavarde89188    5.60
Vardas89189     Pavarde89189    6.48
Vardas89190     Pavarde89190    7.16
Vardas89191     Pavarde89191    6.52
Vardas89192     Pavarde89192    5.56
Vardas89193     Pavarde89193    7.48
Vardas89195     Pavarde89195    6.48
Vardas89196     Pavarde89196    5.56
Vardas89199     Pavarde89199    5.48
Vardas89202     Pavarde89202    7.52
Vardas89204     Pavarde89204    6.40
Vardas89205     Pavarde89205    6.24
Vardas89208     Pavarde89208    5.48
Vardas89209     Pavarde89209    5.96
Vardas89210     Pavarde89210    6.04
Vardas89211     Pavarde89211    9.20
Vardas89212     Pavarde89212    5.32
Vardas89214     Pavarde89214    7.20
Vardas89215     Pavarde89215    5.76
Vardas89218     Pavarde89218    7.36
Vardas89220     Pavarde89220    7.28
Vardas89221     Pavarde89221    5.92
Vardas89223     Pavarde89223    7.20
Vardas89224     Pavarde89224    7.08
Vardas89226     Pavarde89226    5.52
Vardas89228     Pavarde89228    5.32
Vardas89229     Pavarde89229    6.80
Vardas89230     Pavarde89230    7.80
Vardas89231     Pavarde89231    8.16
Vardas89235     Pavarde89235    8.00
Vardas89240     Pavarde89240    6.36
Vardas89242     Pavarde89242    8.24
Vardas89245     Pavarde89245    6.32
Vardas89247     Pavarde89247    6.92
Vardas89248     Pavarde89248    6.04
Vardas89249     Pavarde89249    8.04
Vardas89252     Pavarde89252    6.92
Vardas89253     Pavarde89253    6.64
Vardas89254     Pavarde89254    6.16
Vardas89257     Pavarde89257    7.48
Vardas89258     Pavarde89258    6.32
Vardas89262     Pavarde89262    6.04
Vardas89263     Pavarde89263    6.84
Vardas89264     Pavarde89264    7.24
Vardas89265     Pavarde89265    5.20
Vardas89267     Pavarde89267    9.20
Vardas89269     Pavarde89269    8.24
Vardas89270     Pavarde89270    6.12
Vardas89273     Pavarde89273    7.36
Vardas89276     Pavarde89276    5.80
Vardas89278     Pavarde89278    5.76
Vardas89279     Pavarde89279    8.32
Vardas89281     Pavarde89281    7.04
Vardas89283     Pavarde89283    5.16
Vardas89284     Pavarde89284    8.40
Vardas89285     Pavarde89285    9.04
Vardas89287     Pavarde89287    5.72
Vardas89288     Pavarde89288    8.04
Vardas89290     Pavarde89290    6.84
Vardas89291     Pavarde89291    5.16
Vardas89292     Pavarde89292    6.44
Vardas89293     Pavarde89293    8.08
Vardas89294     Pavarde89294    5.84
Vardas89295     Pavarde89295    5.72
Vardas89297     Pavarde89297    7.36
Vardas89298     Pavarde89298    7.36
Vardas89299     Pavarde89299    7.00
Vardas89300     Pavarde89300    7.36
Vardas89302     Pavarde89302    6.60
Vardas89304     Pavarde89304    6.32
Vardas89305     Pavarde89305    7.64
Vardas89307     Pavarde89307    8.32
Vardas89310     Pavarde89310    6.56
Vardas89311     Pavarde89311    8.44
Vardas89312     Pavarde89312    8.24
Vardas89313     Pavarde89313    7.20
Vardas89316     Pavarde89316    9.44
Vardas89317     Pavarde89317    7.56
Vardas89319     Pavarde89319    7.48
Vardas89320     Pavarde89320    6.92
Vardas89321     Pavarde89321    7.24
Vardas89322     Pavarde89322    6.20
Vardas89326     Pavarde89326    5.36
Vardas89327     Pavarde89327    5.88
Vardas89330     Pavarde89330    6.04
Vardas89332     Pavarde89332    7.72
Vardas89337     Pavarde89337    6.24
Vardas89340     Pavarde89340    5.92
Vardas89341     Pavarde89341    6.96
Vardas89344     Pavarde89344    5.44
Vardas89346     Pavarde89346    5.20
Vardas89349     Pavarde89349    8.12
Vardas89350     Pavarde89350    6.20
Vardas89351     Pavarde89351    7.08
Vardas89352     Pavarde89352    5.16
Vardas89353     Pavarde89353    5.08
Vardas89357     Pavarde89357    7.40
Vardas89364     Pavarde89364    7.04
Vardas89365     Pavarde89365    6.92
Vardas89366     Pavarde89366    7.48
Vardas89369     Pavarde89369    5.12
Vardas89373     Pavarde89373    7.40
Vardas89374     Pavarde89374    5.64
Vardas89376     Pavarde89376    7.76
Vardas89379     Pavarde89379    5.96
Vardas89380     Pavarde89380    5.00
Vardas89382     Pavarde89382    8.32
Vardas89383     Pavarde89383    8.08
Vardas89384     Pavarde89384    6.80
Vardas89386     Pavarde89386    8.08
Vardas89387     Pavarde89387    6.40
Vardas89389     Pavarde89389    6.24
Vardas89390     Pavarde89390    6.88
Vardas89391     Pavarde89391    5.32
Vardas89393     Pavarde89393    8.32
Vardas89394     Pavarde89394    5.20
Vardas89395     Pavarde89395    7.20
Vardas89398     Pavarde89398    5.92
Vardas89399     Pavarde89399    6.36
Vardas89402     Pavarde89402    7.16
Vardas89404     Pavarde89404    6.44
Vardas89405     Pavarde89405    6.12
Vardas89406     Pavarde89406    5.88
Vardas89407     Pavarde89407    5.64
Vardas89409     Pavarde89409    7.52
Vardas89410     Pavarde89410    5.04
Vardas89411     Pavarde89411    8.04
Vardas89416     Pavarde89416    6.60
Vardas89417     Pavarde89417    5.56
Vardas89418     Pavarde89418    5.36
Vardas89419     Pavarde89419    8.00
Vardas89420     Pavarde89420    8.72
Vardas89422     Pavarde89422    5.40
Vardas89423     Pavarde89423    5.52
Vardas89425     Pavarde89425    6.20
Vardas89427     Pavarde89427    5.00
Vardas89428     Pavarde89428    7.96
Vardas89430     Pavarde89430    5.04
Vardas89431     Pavarde89431    5.68
Vardas89433     Pavarde89433    6.32
Vardas89435     Pavarde89435    5.96
Vardas89440     Pavarde89440    5.68
Vardas89443     Pavarde89443    5.24
Vardas89449     Pavarde89449    6.96
Vardas89450     Pavarde89450    7.72
Vardas89452     Pavarde89452    7.24
Vardas89453     Pavarde89453    7.24
Vardas89455     Pavarde89455    8.12
Vardas89456     Pavarde89456    6.96
Vardas89461     Pavarde89461    7.12
Vardas89464     Pavarde89464    7.60
Vardas89465     Pavarde89465    6.60
Vardas89468     Pavarde89468    7.44
Vardas89473     Pavarde89473    7.60
Vardas89474     Pavarde89474    6.96
Vardas89475     Pavarde89475    5.16
Vardas89476     Pavarde89476    8.24
Vardas89477     Pavarde89477    7.96
Vardas89478     Pavarde89478    5.00
Vardas89481     Pavarde89481    6.52
Vardas89482     Pavarde89482    5.88
Vardas89483     Pavarde89483    6.16
Vardas89486     Pavarde89486    6.60
Vardas89488     Pavarde89488    7.92
Vardas89489     Pavarde89489    6.52
Vardas89490     Pavarde89490    5.72
Vardas89492     Pavarde89492    5.80
Vardas89493     Pavarde89493    5.40
Vardas89494     Pavarde89494    6.64
Vardas89495     Pavarde89495    8.48
Vardas89496     Pavarde89496    6.00
Vardas89498     Pavarde89498    7.56
Vardas89499     Pavarde89499    8.36
Vardas89502     Pavarde89502    5.04
Vardas89503     Pavarde89503    8.40
Vardas89506     Pavarde89506    5.40
Vardas89508     Pavarde89508    5.88
Vardas89509     Pavarde89509    6.04
Vardas89510     Pavarde89510    7.40
Vardas89511     Pavarde89511    6.60
Vardas89512     Pavarde89512    6.72
Vardas89513     Pavarde89513    5.68
Vardas89515     Pavarde89515    6.04
Vardas89520     Pavarde89520    6.48
Vardas89523     Pavarde89523    7.88
Vardas89525     Pavarde89525    5.76
Vardas89529     Pavarde89529    5.96
Vardas89530     Pavarde89530    6.44
Vardas89531     Pavarde89531    5.16
Vardas89532     Pavarde89532    5.44
Vardas89533     Pavarde89533    6.76
Vardas89534     Pavarde89534    7.08
Vardas89537     Pavarde89537    8.92
Vardas89539     Pavarde89539    7.04
Vardas89540     Pavarde89540    7.32
Vardas89541     Pavarde89541    5.80
Vardas89544     Pavarde89544    7.84
Vardas89545     Pavarde89545    5.68
Vardas89548     Pavarde89548    6.88
Vardas89550     Pavarde89550    7.92
Vardas89551     Pavarde89551    8.72
Vardas89556     Pavarde89556    5.04
Vardas89557     Pavarde89557    5.80
Vardas89558     Pavarde89558    7.52
Vardas89559     Pavarde89559    6.84
Vardas89560     Pavarde89560    6.04
Vardas89561     Pavarde89561    6.40
Vardas89564     Pavarde89564    7.48
Vardas89565     Pavarde89565    5.48
Vardas89566     Pavarde89566    6.52
Vardas89568     Pavarde89568    5.00
Vardas89569     Pavarde89569    5.12
Vardas89571     Pavarde89571    7.80
Vardas89576     Pavarde89576    6.72
Vardas89577     Pavarde89577    6.84
Vardas89578     Pavarde89578    7.44
Vardas89579     Pavarde89579    8.40
Vardas89580     Pavarde89580    6.84
Vardas89582     Pavarde89582    7.20
Vardas89583     Pavarde89583    7.00
Vardas89584     Pavarde89584    5.36
Vardas89586     Pavarde89586    8.00
Vardas89587     Pavarde89587    7.52
Vardas89588     Pavarde89588    8.56
Vardas89591     Pavarde89591    7.36
Vardas89592     Pavarde89592    5.84
Vardas89593     Pavarde89593    9.04
Vardas89594     Pavarde89594    6.32
Vardas89596     Pavarde89596    6.96
Vardas89598     Pavarde89598    7.52
Vardas89600     Pavarde89600    6.92
Vardas89601     Pavarde89601    7.80
Vardas89603     Pavarde89603    7.20
Vardas89604     Pavarde89604    5.64
Vardas89607     Pavarde89607    6.72
Vardas89609     Pavarde89609    5.20
Vardas89611     Pavarde89611    6.44
Vardas89612     Pavarde89612    7.68
Vardas89614     Pavarde89614    8.36
Vardas89615     Pavarde89615    6.20
Vardas89618     Pavarde89618    7.04
Vardas89619     Pavarde89619    7.44
Vardas89622     Pavarde89622    7.08
Vardas89623     Pavarde89623    5.40
Vardas89625     Pavarde89625    6.84
Vardas89627     Pavarde89627    6.60
Vardas89628     Pavarde89628    6.64
Vardas89629     Pavarde89629    7.40
Vardas89630     Pavarde89630    6.72
Vardas89631     Pavarde89631    5.36
Vardas89632     Pavarde89632    8.20
Vardas89633     Pavarde89633    8.08
Vardas89634     Pavarde89634    6.00
Vardas89635     Pavarde89635    8.16
Vardas89637     Pavarde89637    7.72
Vardas89638     Pavarde89638    8.72
Vardas89639     Pavarde89639    7.28
Vardas89640     Pavarde89640    5.28
Vardas89642     Pavarde89642    7.00
Vardas89645     Pavarde89645    5.40
Vardas89647     Pavarde89647    8.84
Vardas89648     Pavarde89648    5.32
Vardas89649     Pavarde89649    7.00
Vardas89650     Pavarde89650    7.68
Vardas89653     Pavarde89653    8.64
Vardas89654     Pavarde89654    8.88
Vardas89655     Pavarde89655    8.40
Vardas89656     Pavarde89656    6.24
Vardas89657     Pavarde89657    5.56
Vardas89658     Pavarde89658    5.16
Vardas89659     Pavarde89659    5.08
Vardas89660     Pavarde89660    7.60
Vardas89662     Pavarde89662    5.32
Vardas89664     Pavarde89664    8.44
Vardas89668     Pavarde89668    9.12
Vardas89670     Pavarde89670    8.00
Vardas89671     Pavarde89671    8.04
Vardas89672     Pavarde89672    8.56
Vardas89674     Pavarde89674    7.88
Vardas89675     Pavarde89675    8.16
Vardas89676     Pavarde89676    6.44
Vardas89677     Pavarde89677    5.36
Vardas89679     Pavarde89679    6.40
Vardas89680     Pavarde89680    6.44
Vardas89681     Pavarde89681    7.80
Vardas89682     Pavarde89682    5.64
Vardas89685     Pavarde89685    5.84
Vardas89686     Pavarde89686    7.72
Vardas89688     Pavarde89688    7.40
Vardas89689     Pavarde89689    5.00
Vardas89692     Pavarde89692    9.36
Vardas89693     Pavarde89693    6.00
Vardas89694     Pavarde89694    8.56
Vardas89695     Pavarde89695    6.44
Vardas89696     Pavarde89696    6.72
Vardas89697     Pavarde89697    6.68
Vardas89699     Pavarde89699    6.80
Vardas89700     Pavarde89700    6.08
Vardas89701     Pavarde89701    5.64
Vardas89703     Pavarde89703    6.36
Vardas89706     Pavarde89706    6.84
Vardas89709     Pavarde89709    8.12
Vardas89710     Pavarde89710    6.20
Vardas89714     Pavarde89714    7.92
Vardas89715     Pavarde89715    5.76
Vardas89716     Pavarde89716    8.44
Vardas89717     Pavarde89717    8.56
Vardas89718     Pavarde89718    8.56
Vardas89720     Pavarde89720    5.80
Vardas89724     Pavarde89724    7.76
Vardas89725     Pavarde89725    8.16
Vardas89726     Pavarde89726    7.92
Vardas89731     Pavarde89731    7.64
Vardas89732     Pavarde89732    8.08
Vardas89733     Pavarde89733    5.16
Vardas89736     Pavarde89736    8.20
Vardas89737     Pavarde89737    7.48
Vardas89739     Pavarde89739    5.96
Vardas89740     Pavarde89740    5.52
Vardas89741     Pavarde89741    5.72
Vardas89742     Pavarde89742    7.28
Vardas89744     Pavarde89744    7.00
Vardas89747     Pavarde89747    7.96
Vardas89749     Pavarde89749    6.60
Vardas89750     Pavarde89750    6.52
Vardas89751     Pavarde89751    5.84
Vardas89752     Pavarde89752    7.60
Vardas89753     Pavarde89753    5.04
Vardas89755     Pavarde89755    7.72
Vardas89756     Pavarde89756    7.56
Vardas89757     Pavarde89757    7.64
Vardas89761     Pavarde89761    6.56
Vardas89762     Pavarde89762    8.80
Vardas89764     Pavarde89764    6.08
Vardas89767     Pavarde89767    5.80
Vardas89770     Pavarde89770    7.68
Vardas89772     Pavarde89772    6.60
Vardas89774     Pavarde89774    5.68
Vardas89775     Pavarde89775    6.36
Vardas89776     Pavarde89776    7.20
Vardas89777     Pavarde89777    6.96
Vardas89778     Pavarde89778    8.08
Vardas89780     Pavarde89780    6.24
Vardas89782     Pavarde89782    6.44
Vardas89784     Pavarde89784    7.28
Vardas89785     Pavarde89785    5.96
Vardas89786     Pavarde89786    6.28
Vardas89788     Pavarde89788    7.60
Vardas89790     Pavarde89790    6.32
Vardas89793     Pavarde89793    5.36
Vardas89794     Pavarde89794    5.68
Vardas89795     Pavarde89795    6.08
Vardas89796     Pavarde89796    7.60
Vardas89798     Pavarde89798    6.60
Vardas89799     Pavarde89799    8.08
Vardas89802     Pavarde89802    6.36
Vardas89804     Pavarde89804    7.08
Vardas89805     Pavarde89805    7.32
Vardas89807     Pavarde89807    8.32
Vardas89808     Pavarde89808    8.24
Vardas89809     Pavarde89809    5.80
Vardas89811     Pavarde89811    5.36
Vardas89812     Pavarde89812    7.76
Vardas89814     Pavarde89814    7.64
Vardas89818     Pavarde89818    6.60
Vardas89820     Pavarde89820    6.28
Vardas89821     Pavarde89821    8.88
Vardas89823     Pavarde89823    8.52
Vardas89824     Pavarde89824    6.36
Vardas89825     Pavarde89825    5.36
Vardas89828     Pavarde89828    8.16
Vardas89829     Pavarde89829    5.16
Vardas89831     Pavarde89831    6.68
Vardas89832     Pavarde89832    7.48
Vardas89834     Pavarde89834    8.52
Vardas89835     Pavarde89835    5.76
Vardas89836     Pavarde89836    7.68
Vardas89837     Pavarde89837    6.16
Vardas89839     Pavarde89839    5.92
Vardas89840     Pavarde89840    5.80
Vardas89841     Pavarde89841    8.24
Vardas89844     Pavarde89844    5.64
Vardas89847     Pavarde89847    7.20
Vardas89848     Pavarde89848    7.28
Vardas89854     Pavarde89854    5.76
Vardas89855     Pavarde89855    6.52
Vardas89858     Pavarde89858    6.92
Vardas89859     Pavarde89859    6.88
Vardas89860     Pavarde89860    6.28
Vardas89869     Pavarde89869    6.72
Vardas89870     Pavarde89870    6.24
Vardas89871     Pavarde89871    7.44
Vardas89872     Pavarde89872    8.60
Vardas89874     Pavarde89874    5.04
Vardas89875     Pavarde89875    5.36
Vardas89877     Pavarde89877    7.80
Vardas89878     Pavarde89878    8.24
Vardas89883     Pavarde89883    7.24
Vardas89884     Pavarde89884    6.20
Vardas89885     Pavarde89885    7.24
Vardas89887     Pavarde89887    5.24
Vardas89888     Pavarde89888    5.44
Vardas89889     Pavarde89889    5.96
Vardas89890     Pavarde89890    7.96
Vardas89891     Pavarde89891    6.40
Vardas89893     Pavarde89893    5.28
Vardas89895     Pavarde89895    5.08
Vardas89896     Pavarde89896    5.84
Vardas89897     Pavarde89897    7.88
Vardas89898     Pavarde89898    6.24
Vardas89899     Pavarde89899    6.68
Vardas89900     Pavarde89900    5.76
Vardas89901     Pavarde89901    8.64
Vardas89902     Pavarde89902    5.80
Vardas89903     Pavarde89903    8.20
Vardas89906     Pavarde89906    8.80
Vardas89907     Pavarde89907    8.48
Vardas89908     Pavarde89908    6.76
Vardas89909     Pavarde89909    6.56
Vardas89910     Pavarde89910    7.60
Vardas89911     Pavarde89911    5.08
Vardas89912     Pavarde89912    5.80
Vardas89913     Pavarde89913    5.84
Vardas89914     Pavarde89914    7.12
Vardas89915     Pavarde89915    8.88
Vardas89917     Pavarde89917    6.84
Vardas89918     Pavarde89918    8.00
Vardas89919     Pavarde89919    7.16
Vardas89921     Pavarde89921    5.88
Vardas89923     Pavarde89923    8.24
Vardas89924     Pavarde89924    7.88
Vardas89926     Pavarde89926    7.20
Vardas89927     Pavarde89927    8.28
Vardas89928     Pavarde89928    5.88
Vardas89929     Pavarde89929    6.96
Vardas89930     Pavarde89930    7.64
Vardas89934     Pavarde89934    6.36
Vardas89935     Pavarde89935    8.40
Vardas89936     Pavarde89936    5.84
Vardas89938     Pavarde89938    7.32
Vardas89940     Pavarde89940    5.32
Vardas89942     Pavarde89942    7.08
Vardas89943     Pavarde89943    5.92
Vardas89945     Pavarde89945    5.68
Vardas89948     Pavarde89948    7.72
Vardas89952     Pavarde89952    5.44
Vardas89953     Pavarde89953    6.72
Vardas89955     Pavarde89955    6.24
Vardas89956     Pavarde89956    8.20
Vardas89957     Pavarde89957    5.56
Vardas89958     Pavarde89958    6.88
Vardas89960     Pavarde89960    7.44
Vardas89962     Pavarde89962    6.04
Vardas89965     Pavarde89965    9.20
Vardas89967     Pavarde89967    5.56
Vardas89968     Pavarde89968    8.04
Vardas89969     Pavarde89969    6.88
Vardas89970     Pavarde89970    5.40
Vardas89972     Pavarde89972    5.76
Vardas89973     Pavarde89973    8.24
Vardas89974     Pavarde89974    6.96
Vardas89979     Pavarde89979    6.44
Vardas89980     Pavarde89980    7.88
Vardas89981     Pavarde89981    6.52
Vardas89982     Pavarde89982    5.76
Vardas89983     Pavarde89983    7.72
Vardas89984     Pavarde89984    6.08
Vardas89985     Pavarde89985    8.92
Vardas89987     Pavarde89987    7.64
