Vardas         Pavarde        Galutinis balas (vid.)
Vardas68558    Pavarde68558    7.84
Vardas68559    Pavarde68559    6.16
Vardas68560    Pavarde68560    6.36
Vardas68561    Pavarde68561    5.00
Vardas68562    Pavarde68562    8.80
Vardas68563    Pavarde68563    4.52
Vardas68564    Pavarde68564    3.88
Vardas68565    Pavarde68565    2.88
Vardas68566    Pavarde68566    4.32
Vardas68567    Pavarde68567    7.92
Vardas68568    Pavarde68568    6.12
Vardas68569    Pavarde68569    2.68
Vardas68570    Pavarde68570    4.84
Vardas68571    Pavarde68571    6.92
Vardas68572    Pavarde68572    3.16
Vardas68573    Pavarde68573    4.80
Vardas68574    Pavarde68574    3.92
Vardas68575    Pavarde68575    8.32
Vardas68576    Pavarde68576    4.68
Vardas68577    Pavarde68577    7.36
Vardas68578    Pavarde68578    3.32
Vardas68579    Pavarde68579    5.36
Vardas68580    Pavarde68580    8.36
Vardas68581    Pavarde68581    6.40
Vardas68582    Pavarde68582    6.44
Vardas68583    Pavarde68583    7.40
Vardas68584    Pavarde68584    8.56
Vardas68585    Pavarde68585    7.16
Vardas68586    Pavarde68586    5.64
Vardas68587    Pavarde68587    5.04
Vardas68588    Pavarde68588    5.32
Vardas68589    Pavarde68589    3.00
Vardas68590    Pavarde68590    5.44
Vardas68591    Pavarde68591    3.72
Vardas68592    Pavarde68592    3.96
Vardas68593    Pavarde68593    7.92
Vardas68594    Pavarde68594    6.80
Vardas68595    Pavarde68595    7.24
Vardas68596    Pavarde68596    5.12
Vardas68597    Pavarde68597    4.28
Vardas68598    Pavarde68598    7.40
Vardas68599    Pavarde68599    5.92
Vardas68600    Pavarde68600    8.04
Vardas68601    Pavarde68601    6.16
Vardas68602    Pavarde68602    4.68
Vardas68603    Pavarde68603    3.32
Vardas68604    Pavarde68604    6.76
Vardas68605    Pavarde68605    3.84
Vardas68606    Pavarde68606    5.00
Vardas68607    Pavarde68607    5.40
Vardas68608    Pavarde68608    4.04
Vardas68609    Pavarde68609    3.88
Vardas68610    Pavarde68610    3.04
Vardas68611    Pavarde68611    4.24
Vardas68612    Pavarde68612    5.80
Vardas68613    Pavarde68613    5.56
Vardas68614    Pavarde68614    5.76
Vardas68615    Pavarde68615    8.40
Vardas68616    Pavarde68616    6.32
Vardas68617    Pavarde68617    6.88
Vardas68618    Pavarde68618    7.60
Vardas68619    Pavarde68619    4.16
Vardas68620    Pavarde68620    6.56
Vardas68621    Pavarde68621    7.76
Vardas68622    Pavarde68622    8.88
Vardas68623    Pavarde68623    7.96
Vardas68624    Pavarde68624    4.60
Vardas68625    Pavarde68625    3.12
Vardas68626    Pavarde68626    4.16
Vardas68627    Pavarde68627    8.48
Vardas68628    Pavarde68628    3.96
Vardas68629    Pavarde68629    3.76
Vardas68630    Pavarde68630    3.44
Vardas68631    Pavarde68631    6.72
Vardas68632    Pavarde68632    4.68
Vardas68633    Pavarde68633    3.12
Vardas68634    Pavarde68634    5.64
Vardas68635    Pavarde68635    7.68
Vardas68636    Pavarde68636    2.92
Vardas68637    Pavarde68637    5.88
Vardas68638    Pavarde68638    7.00
Vardas68639    Pavarde68639    7.84
Vardas68640    Pavarde68640    5.92
Vardas68641    Pavarde68641    5.64
Vardas68642    Pavarde68642    7.08
Vardas68643    Pavarde68643    7.44
Vardas68644    Pavarde68644    8.40
Vardas68645    Pavarde68645    7.80
Vardas68646    Pavarde68646    5.88
Vardas68647    Pavarde68647    3.16
Vardas68648    Pavarde68648    2.40
Vardas68649    Pavarde68649    5.72
Vardas68650    Pavarde68650    5.76
Vardas68651    Pavarde68651    7.28
Vardas68652    Pavarde68652    2.68
Vardas68653    Pavarde68653    5.32
Vardas68654    Pavarde68654    8.08
Vardas68655    Pavarde68655    4.04
Vardas68656    Pavarde68656    7.84
Vardas68657    Pavarde68657    6.84
Vardas68658    Pavarde68658    6.52
Vardas68659    Pavarde68659    3.28
Vardas68660    Pavarde68660    5.00
Vardas68661    Pavarde68661    6.24
Vardas68662    Pavarde68662    4.32
Vardas68663    Pavarde68663    5.28
Vardas68664    Pavarde68664    3.64
Vardas68665    Pavarde68665    5.84
Vardas68666    Pavarde68666    2.20
Vardas68667    Pavarde68667    7.04
Vardas68668    Pavarde68668    3.64
Vardas68669    Pavarde68669    3.44
Vardas68670    Pavarde68670    6.96
Vardas68671    Pavarde68671    5.00
Vardas68672    Pavarde68672    5.48
Vardas68673    Pavarde68673    4.52
Vardas68674    Pavarde68674    4.56
Vardas68675    Pavarde68675    6.72
Vardas68676    Pavarde68676    2.80
Vardas68677    Pavarde68677    4.48
Vardas68678    Pavarde68678    5.80
Vardas68679    Pavarde68679    6.52
Vardas68680    Pavarde68680    7.92
Vardas68681    Pavarde68681    6.32
Vardas68682    Pavarde68682    6.64
Vardas68683    Pavarde68683    6.40
Vardas68684    Pavarde68684    3.00
Vardas68685    Pavarde68685    4.88
Vardas68686    Pavarde68686    4.36
Vardas68687    Pavarde68687    3.36
Vardas68688    Pavarde68688    3.92
Vardas68689    Pavarde68689    4.72
Vardas68690    Pavarde68690    7.84
Vardas68691    Pavarde68691    5.00
Vardas68692    Pavarde68692    8.48
Vardas68693    Pavarde68693    5.36
Vardas68694    Pavarde68694    5.72
Vardas68695    Pavarde68695    4.08
Vardas68696    Pavarde68696    7.40
Vardas68697    Pavarde68697    2.72
Vardas68698    Pavarde68698    5.84
Vardas68699    Pavarde68699    5.00
Vardas68700    Pavarde68700    4.80
Vardas68701    Pavarde68701    4.44
Vardas68702    Pavarde68702    7.00
Vardas68703    Pavarde68703    5.20
Vardas68704    Pavarde68704    3.64
Vardas68705    Pavarde68705    6.60
Vardas68706    Pavarde68706    5.60
Vardas68707    Pavarde68707    4.68
Vardas68708    Pavarde68708    6.12
Vardas68709    Pavarde68709    3.80
Vardas68710    Pavarde68710    2.84
Vardas68711    Pavarde68711    7.00
Vardas68712    Pavarde68712    7.08
Vardas68713    Pavarde68713    3.24
Vardas68714    Pavarde68714    7.64
Vardas68715    Pavarde68715    3.20
Vardas68716    Pavarde68716    7.00
Vardas68717    Pavarde68717    5.28
Vardas68718    Pavarde68718    5.40
Vardas68719    Pavarde68719    3.76
Vardas68720    Pavarde68720    5.28
Vardas68721    Pavarde68721    3.16
Vardas68722    Pavarde68722    8.20
Vardas68723    Pavarde68723    5.88
Vardas68724    Pavarde68724    3.52
Vardas68725    Pavarde68725    8.44
Vardas68726    Pavarde68726    5.88
Vardas68727    Pavarde68727    4.48
Vardas68728    Pavarde68728    6.28
Vardas68729    Pavarde68729    4.96
Vardas68730    Pavarde68730    2.52
Vardas68731    Pavarde68731    7.60
Vardas68732    Pavarde68732    4.60
Vardas68733    Pavarde68733    7.28
Vardas68734    Pavarde68734    7.16
Vardas68735    Pavarde68735    6.20
Vardas68736    Pavarde68736    6.40
Vardas68737    Pavarde68737    4.88
Vardas68738    Pavarde68738    1.56
Vardas68739    Pavarde68739    7.52
Vardas68740    Pavarde68740    5.60
Vardas68741    Pavarde68741    4.28
Vardas68742    Pavarde68742    6.68
Vardas68743    Pavarde68743    5.60
Vardas68744    Pavarde68744    4.48
Vardas68745    Pavarde68745    6.32
Vardas68746    Pavarde68746    6.00
Vardas68747    Pavarde68747    6.68
Vardas68748    Pavarde68748    7.48
Vardas68749    Pavarde68749    8.32
Vardas68750    Pavarde68750    5.24
Vardas68751    Pavarde68751    8.96
Vardas68752    Pavarde68752    6.56
Vardas68753    Pavarde68753    7.24
Vardas68754    Pavarde68754    3.24
Vardas68755    Pavarde68755    3.32
Vardas68756    Pavarde68756    6.60
Vardas68757    Pavarde68757    7.84
Vardas68758    Pavarde68758    7.76
Vardas68759    Pavarde68759    7.20
Vardas68760    Pavarde68760    4.88
Vardas68761    Pavarde68761    5.96
Vardas68762    Pavarde68762    8.56
Vardas68763    Pavarde68763    4.28
Vardas68764    Pavarde68764    5.56
Vardas68765    Pavarde68765    7.12
Vardas68766    Pavarde68766    5.88
Vardas68767    Pavarde68767    8.00
Vardas68768    Pavarde68768    3.88
Vardas68769    Pavarde68769    3.24
Vardas68770    Pavarde68770    4.76
Vardas68771    Pavarde68771    6.36
Vardas68772    Pavarde68772    4.00
Vardas68773    Pavarde68773    7.60
Vardas68774    Pavarde68774    6.32
Vardas68775    Pavarde68775    4.48
Vardas68776    Pavarde68776    5.00
Vardas68777    Pavarde68777    4.80
Vardas68778    Pavarde68778    3.56
Vardas68779    Pavarde68779    6.92
Vardas68780    Pavarde68780    6.80
Vardas68781    Pavarde68781    5.60
Vardas68782    Pavarde68782    4.48
Vardas68783    Pavarde68783    3.68
Vardas68784    Pavarde68784    6.16
Vardas68785    Pavarde68785    2.36
Vardas68786    Pavarde68786    5.48
Vardas68787    Pavarde68787    6.40
Vardas68788    Pavarde68788    2.76
Vardas68789    Pavarde68789    5.16
Vardas68790    Pavarde68790    7.20
Vardas68791    Pavarde68791    8.00
Vardas68792    Pavarde68792    4.88
Vardas68793    Pavarde68793    4.80
Vardas68794    Pavarde68794    5.40
Vardas68795    Pavarde68795    8.04
Vardas68796    Pavarde68796    6.68
Vardas68797    Pavarde68797    6.84
Vardas68798    Pavarde68798    7.80
Vardas68799    Pavarde68799    5.24
Vardas68800    Pavarde68800    4.52
Vardas68801    Pavarde68801    6.60
Vardas68802    Pavarde68802    7.56
Vardas68803    Pavarde68803    6.28
Vardas68804    Pavarde68804    6.56
Vardas68805    Pavarde68805    8.40
Vardas68806    Pavarde68806    4.16
Vardas68807    Pavarde68807    8.80
Vardas68808    Pavarde68808    7.52
Vardas68809    Pavarde68809    6.12
Vardas68810    Pavarde68810    7.32
Vardas68811    Pavarde68811    5.72
Vardas68812    Pavarde68812    4.72
Vardas68813    Pavarde68813    3.60
Vardas68814    Pavarde68814    6.24
Vardas68815    Pavarde68815    5.16
Vardas68816    Pavarde68816    5.36
Vardas68817    Pavarde68817    4.00
Vardas68818    Pavarde68818    4.72
Vardas68819    Pavarde68819    3.00
Vardas68820    Pavarde68820    5.84
Vardas68821    Pavarde68821    6.60
Vardas68822    Pavarde68822    7.72
Vardas68823    Pavarde68823    7.20
Vardas68824    Pavarde68824    6.56
Vardas68825    Pavarde68825    7.28
Vardas68826    Pavarde68826    2.96
Vardas68827    Pavarde68827    4.68
Vardas68828    Pavarde68828    8.00
Vardas68829    Pavarde68829    3.48
Vardas68830    Pavarde68830    6.24
Vardas68831    Pavarde68831    5.60
Vardas68832    Pavarde68832    2.60
Vardas68833    Pavarde68833    7.00
Vardas68834    Pavarde68834    5.76
Vardas68835    Pavarde68835    6.56
Vardas68836    Pavarde68836    6.20
Vardas68837    Pavarde68837    6.00
Vardas68838    Pavarde68838    8.24
Vardas68839    Pavarde68839    6.40
Vardas68840    Pavarde68840    6.00
Vardas68841    Pavarde68841    2.68
Vardas68842    Pavarde68842    3.36
Vardas68843    Pavarde68843    5.56
Vardas68844    Pavarde68844    4.40
Vardas68845    Pavarde68845    3.64
Vardas68846    Pavarde68846    5.24
Vardas68847    Pavarde68847    4.36
Vardas68848    Pavarde68848    2.88
Vardas68849    Pavarde68849    4.24
Vardas68850    Pavarde68850    4.56
Vardas68851    Pavarde68851    4.76
Vardas68852    Pavarde68852    6.12
Vardas68853    Pavarde68853    7.80
Vardas68854    Pavarde68854    6.92
Vardas68855    Pavarde68855    5.52
Vardas68856    Pavarde68856    6.88
Vardas68857    Pavarde68857    3.08
Vardas68858    Pavarde68858    6.52
Vardas68859    Pavarde68859    8.36
Vardas68860    Pavarde68860    2.52
Vardas68861    Pavarde68861    5.04
Vardas68862    Pavarde68862    3.00
Vardas68863    Pavarde68863    7.24
Vardas68864    Pavarde68864    6.04
Vardas68865    Pavarde68865    7.08
Vardas68866    Pavarde68866    8.00
Vardas68867    Pavarde68867    2.72
Vardas68868    Pavarde68868    6.16
Vardas68869    Pavarde68869    6.80
Vardas68870    Pavarde68870    7.28
Vardas68871    Pavarde68871    7.36
Vardas68872    Pavarde68872    2.44
Vardas68873    Pavarde68873    7.20
Vardas68874    Pavarde68874    5.08
Vardas68875    Pavarde68875    3.48
Vardas68876    Pavarde68876    6.04
Vardas68877    Pavarde68877    3.24
Vardas68878    Pavarde68878    7.32
Vardas68879    Pavarde68879    6.12
Vardas68880    Pavarde68880    5.00
Vardas68881    Pavarde68881    6.84
Vardas68882    Pavarde68882    3.88
Vardas68883    Pavarde68883    5.28
Vardas68884    Pavarde68884    4.68
Vardas68885    Pavarde68885    3.12
Vardas68886    Pavarde68886    3.16
Vardas68887    Pavarde68887    2.72
Vardas68888    Pavarde68888    2.60
Vardas68889    Pavarde68889    6.28
Vardas68890    Pavarde68890    3.52
Vardas68891    Pavarde68891    2.12
Vardas68892    Pavarde68892    6.68
Vardas68893    Pavarde68893    7.16
Vardas68894    Pavarde68894    7.48
Vardas68895    Pavarde68895    6.28
Vardas68896    Pavarde68896    3.52
Vardas68897    Pavarde68897    4.44
Vardas68898    Pavarde68898    5.52
Vardas68899    Pavarde68899    5.00
Vardas68900    Pavarde68900    4.84
Vardas68901    Pavarde68901    7.96
Vardas68902    Pavarde68902    7.48
Vardas68903    Pavarde68903    8.32
Vardas68904    Pavarde68904    4.44
Vardas68905    Pavarde68905    7.76
Vardas68906    Pavarde68906    5.96
Vardas68907    Pavarde68907    7.00
Vardas68908    Pavarde68908    7.36
Vardas68909    Pavarde68909    6.56
Vardas68910    Pavarde68910    3.96
Vardas68911    Pavarde68911    8.80
Vardas68912    Pavarde68912    4.76
Vardas68913    Pavarde68913    3.28
Vardas68914    Pavarde68914    7.84
Vardas68915    Pavarde68915    3.40
Vardas68916    Pavarde68916    5.48
Vardas68917    Pavarde68917    3.48
Vardas68918    Pavarde68918    5.56
Vardas68919    Pavarde68919    3.84
Vardas68920    Pavarde68920    4.24
Vardas68921    Pavarde68921    2.80
Vardas68922    Pavarde68922    7.08
Vardas68923    Pavarde68923    5.56
Vardas68924    Pavarde68924    6.60
Vardas68925    Pavarde68925    4.76
Vardas68926    Pavarde68926    7.64
Vardas68927    Pavarde68927    4.56
Vardas68928    Pavarde68928    3.96
Vardas68929    Pavarde68929    5.64
Vardas68930    Pavarde68930    3.52
Vardas68931    Pavarde68931    3.52
Vardas68932    Pavarde68932    5.44
Vardas68933    Pavarde68933    7.56
Vardas68934    Pavarde68934    5.24
Vardas68935    Pavarde68935    7.36
Vardas68936    Pavarde68936    3.96
Vardas68937    Pavarde68937    5.16
Vardas68938    Pavarde68938    8.24
Vardas68939    Pavarde68939    3.84
Vardas68940    Pavarde68940    2.44
Vardas68941    Pavarde68941    2.68
Vardas68942    Pavarde68942    3.16
Vardas68943    Pavarde68943    7.40
Vardas68944    Pavarde68944    4.92
Vardas68945    Pavarde68945    6.84
Vardas68946    Pavarde68946    2.60
Vardas68947    Pavarde68947    2.76
Vardas68948    Pavarde68948    8.16
Vardas68949    Pavarde68949    4.16
Vardas68950    Pavarde68950    2.60
Vardas68951    Pavarde68951    8.08
Vardas68952    Pavarde68952    7.80
Vardas68953    Pavarde68953    2.92
Vardas68954    Pavarde68954    6.56
Vardas68955    Pavarde68955    2.60
Vardas68956    Pavarde68956    2.96
Vardas68957    Pavarde68957    2.76
Vardas68958    Pavarde68958    5.04
Vardas68959    Pavarde68959    3.44
Vardas68960    Pavarde68960    8.40
Vardas68961    Pavarde68961    3.88
Vardas68962    Pavarde68962    4.48
Vardas68963    Pavarde68963    4.04
Vardas68964    Pavarde68964    4.20
Vardas68965    Pavarde68965    2.44
Vardas68966    Pavarde68966    5.92
Vardas68967    Pavarde68967    3.44
Vardas68968    Pavarde68968    7.64
Vardas68969    Pavarde68969    4.04
Vardas68970    Pavarde68970    5.80
Vardas68971    Pavarde68971    8.44
Vardas68972    Pavarde68972    4.32
Vardas68973    Pavarde68973    5.28
Vardas68974    Pavarde68974    4.76
Vardas68975    Pavarde68975    3.80
Vardas68976    Pavarde68976    8.32
Vardas68977    Pavarde68977    8.16
Vardas68978    Pavarde68978    5.64
Vardas68979    Pavarde68979    8.32
Vardas68980    Pavarde68980    6.68
Vardas68981    Pavarde68981    3.76
Vardas68982    Pavarde68982    5.20
Vardas68983    Pavarde68983    5.28
Vardas68984    Pavarde68984    5.84
Vardas68985    Pavarde68985    3.08
Vardas68986    Pavarde68986    4.92
Vardas68987    Pavarde68987    2.96
Vardas68988    Pavarde68988    6.84
Vardas68989    Pavarde68989    4.76
Vardas68990    Pavarde68990    7.60
Vardas68991    Pavarde68991    6.44
Vardas68992    Pavarde68992    5.16
Vardas68993    Pavarde68993    4.12
Vardas68994    Pavarde68994    8.52
Vardas68995    Pavarde68995    8.08
Vardas68996    Pavarde68996    3.56
Vardas68997    Pavarde68997    3.04
Vardas68998    Pavarde68998    8.48
Vardas68999    Pavarde68999    8.32
Vardas69000    Pavarde69000    3.80
Vardas69001    Pavarde69001    6.72
Vardas69002    Pavarde69002    4.28
Vardas69003    Pavarde69003    3.96
Vardas69004    Pavarde69004    4.00
Vardas69005    Pavarde69005    3.12
Vardas69006    Pavarde69006    1.56
Vardas69007    Pavarde69007    2.52
Vardas69008    Pavarde69008    7.12
Vardas69009    Pavarde69009    8.04
Vardas69010    Pavarde69010    7.40
Vardas69011    Pavarde69011    2.28
Vardas69012    Pavarde69012    5.76
Vardas69013    Pavarde69013    4.92
Vardas69014    Pavarde69014    4.72
Vardas69015    Pavarde69015    4.60
Vardas69016    Pavarde69016    3.80
Vardas69017    Pavarde69017    7.44
Vardas69018    Pavarde69018    9.12
Vardas69019    Pavarde69019    3.84
Vardas69020    Pavarde69020    7.16
Vardas69021    Pavarde69021    4.76
Vardas69022    Pavarde69022    3.64
Vardas69023    Pavarde69023    2.52
Vardas69024    Pavarde69024    6.12
Vardas69025    Pavarde69025    7.52
Vardas69026    Pavarde69026    5.48
Vardas69027    Pavarde69027    4.96
Vardas69028    Pavarde69028    6.24
Vardas69029    Pavarde69029    8.16
Vardas69030    Pavarde69030    5.68
Vardas69031    Pavarde69031    5.28
Vardas69032    Pavarde69032    5.08
Vardas69033    Pavarde69033    7.60
Vardas69034    Pavarde69034    3.76
Vardas69035    Pavarde69035    5.76
Vardas69036    Pavarde69036    3.28
Vardas69037    Pavarde69037    5.60
Vardas69038    Pavarde69038    2.12
Vardas69039    Pavarde69039    6.28
Vardas69040    Pavarde69040    5.84
Vardas69041    Pavarde69041    6.08
Vardas69042    Pavarde69042    1.96
Vardas69043    Pavarde69043    4.00
Vardas69044    Pavarde69044    6.80
Vardas69045    Pavarde69045    4.04
Vardas69046    Pavarde69046    8.60
Vardas69047    Pavarde69047    7.56
Vardas69048    Pavarde69048    6.60
Vardas69049    Pavarde69049    4.40
Vardas69050    Pavarde69050    5.76
Vardas69051    Pavarde69051    4.48
Vardas69052    Pavarde69052    8.16
Vardas69053    Pavarde69053    6.88
Vardas69054    Pavarde69054    4.64
Vardas69055    Pavarde69055    3.72
Vardas69056    Pavarde69056    6.32
Vardas69057    Pavarde69057    2.76
Vardas69058    Pavarde69058    6.68
Vardas69059    Pavarde69059    8.32
Vardas69060    Pavarde69060    7.48
Vardas69061    Pavarde69061    2.92
Vardas69062    Pavarde69062    3.12
Vardas69063    Pavarde69063    4.16
Vardas69064    Pavarde69064    4.92
Vardas69065    Pavarde69065    3.84
Vardas69066    Pavarde69066    8.00
Vardas69067    Pavarde69067    4.28
Vardas69068    Pavarde69068    5.96
Vardas69069    Pavarde69069    3.92
Vardas69070    Pavarde69070    5.88
Vardas69071    Pavarde69071    7.04
Vardas69072    Pavarde69072    7.24
